LD,FD,RD,HA,W_L
0.6044018865227954,0.6969567081011574,0.08069824009157234,1.2598,-15.1718
0.9911390595969702,0.8208315473639092,0.18829589354700238,-0.9951,-6.9495
0.2438187794769187,0.9139877125303615,0.1726999570754042,-0.111,8.163
0.49406888666571397,0.2754679239891414,0.6860781227643438,0.8412,20.1994
0.611404887809061,0.4032004572081727,0.7330090141651167,-1.1619,0.8716
0.9566957267400316,0.7182454636376625,0.1503791672628415,1.6284,-7.3802
0.6544233242818351,0.9149878554079154,0.3930462154814708,-2.702,-12.1324
0.3147063027011577,0.1200171453064724,0.01931606810702524,0.927,-67.8132
0.1805059311133343,0.6846692384626376,0.887680641007297,0.7418,23.6393
0.9506931542089465,0.27418202600371483,0.6593217913864644,-2.8473,-23.5624
0.2886951550664571,0.9289898556936707,0.05422807268564883,-1.0106,-50.4992
0.12562526797198798,0.7503929132733249,0.6181141794248104,-3.0936,50.3388
0.8453622981277691,0.1867409629947136,0.5118042638431821,2.4268,52.5921
0.6874374732028012,0.6746678096870982,0.6710545142366575,-0.7017,6.851
0.6579962841217664,0.1047292470352908,0.00400629560738297,2.5782,-1039.2032
0.025868229241103324,0.8752678954136304,0.2881671197596223,-2.7519,183.7012
0.8709446905816778,0.05829404200600086,0.463013306624696,1.068,69.8766
0.024581963698728004,0.5236462351764537,0.0681070253255115,3.1317,426.5054
0.5448049163927398,0.2698956993856266,0.6010874230934327,2.7834,43.8471
0.7843361440617407,0.07686812401771687,0.18285877807983975,0.6373,37.267
0.8729455480920396,0.44020574367766824,0.37158391758477594,-1.7388,-4.9783
0.6622838359296841,0.3676239462780398,0.2857347259979969,-1.0819,-2.0765
0.8416464198942404,0.05372196028004006,0.5492917441694091,2.6137,168.8517
0.19951407746176936,0.9278468352621803,0.09715266847903847,-0.3121,-0.2032
0.18693725882521078,0.8929847121017289,0.10559450565173845,1.5807,-14.1004
0.6129769901386308,0.6982426060865836,0.1862927457433109,2.4837,-11.4465
0.606974417607546,0.5825117873981998,0.3485477178423235,-0.6155,4.5051
0.34586251250535954,0.027718245463637714,0.1771354986407211,2.2945,280.3227
0.2661140488780907,0.01157308186883843,0.9836886535985119,-0.659,-176.3501
0.990424467628984,0.34747821117302474,0.8965517241379308,2.8758,37.2054
0.9522652565385166,0.9367052436062295,0.2798683645729002,-3.0524,-25.2643
0.21223381449192508,0.09272753250464355,0.694376877951066,-2.2714,-69.5631
0.791196226954409,0.7399628518359764,0.086564601516669,0.285,4.8918
0.08174932113763039,0.5546506643806259,0.9340392044641579,-0.4797,19.8203
0.6228383592968414,0.6279468495499358,0.08298755186721984,-1.0028,-29.0873
0.015149349721309102,0.37191027289612805,0.8474746029474889,2.6475,578.6968
0.9371159068172075,0.93284754964995,0.6892259264558591,-1.4991,3.173
0.2951264827783335,0.07029575653664816,0.06281299184432676,0.2206,4.54
0.2894097470344433,0.764966423774825,0.12634139361854335,-0.5492,-3.9
0.49278262112333865,0.38976996713816264,0.425382744312491,-2.857,-13.6091
0.20994712019436906,0.6809544220602943,0.6173987694949206,-0.0074,10.3138
0.5869658425039301,0.7533933419059866,0.4179424810416369,-0.05,9.8669
0.8467914820637414,0.20902986140877272,0.31263413936185436,2.7068,52.4308
0.5748177790481634,0.7949707101014432,0.2273572757189869,2.9134,-10.6099
0.8270687437473203,0.19517073867695384,0.6461582486764916,-0.0344,9.6824
0.03087037301700729,0.23117588226889557,0.7899556445843468,2.5847,283.2351
0.7154494783478633,0.49378482640377214,0.8746601802833023,-2.2652,-4.6807
0.6028297841932257,0.24746392341763118,0.5153813134926312,-1.2408,-6.0691
0.5876804344719166,0.8956993856265181,0.2618400343396766,2.2225,-3.5642
0.42646848649421193,0.9099871410201459,0.3300901416511661,-1.1174,-0.7644
0.5626697155923968,0.5900842977568224,0.4341107454571469,-1.939,-4.2868
0.019579819922824038,0.22688955565080732,0.9909858348833882,-1.3089,119.5465
0.6795769615549521,0.49464209172738965,0.801116039490628,0.5731,14.0292
0.1544947834786337,0.9262751821688813,0.11847188438975531,-2.5178,-58.9334
0.6351293411462053,0.5265037862551794,0.8288739447703533,0.4805,13.2283
0.9445476632842646,0.8764109158451208,0.8974102160537989,-3.0026,-0.9011
0.11562098042018015,0.08001143020431495,0.8315925025039346,1.6708,78.2665
0.5342289552665427,0.3120445777968281,0.2863070539419086,-1.1341,-2.6415
0.9628412176647134,0.271181597371053,0.21762770067248527,1.3936,-0.1681
0.7396026868657997,0.022860408629804263,0.1094577192731434,2.9827,435.6387
0.037873374303272866,0.07986855265037868,0.34912004578623546,0.6015,62.029
0.8317850507360298,0.15987998285469357,0.09572184861925881,-0.3351,-1.1501
0.5120766042589682,0.7591084440634377,0.09944198025468587,0.5206,1.7374
0.803487208803773,0.16659522788969855,0.8360280440692516,-2.9139,-46.6767
0.9099614120337287,0.7749678525503643,0.29002718557733576,-0.9167,-0.0372
0.7300271544947834,0.3884840691527361,0.3884675919301759,1.8928,2.3237
0.562240960411605,0.34804972138876983,0.76019459150093,-2.3762,-11.9789
0.8260683149921395,0.6310901557365338,0.826584632994706,-1.0144,5.0228
0.8769472631127626,0.857408201171596,0.8536271283445414,-2.8962,-0.7915
0.33671573531513505,0.3634804972138877,0.855057948204321,-0.5951,13.1345
0.7617550378733742,0.28989855693670524,0.8323079124338246,0.1285,11.7002
0.029441189081034713,0.6426632376053723,0.6628988410359136,2.9054,330.9742
0.3162784050307274,0.5936562366052294,0.5017885248247246,-2.1208,21.1724
0.9265399456910104,0.9967138162594658,0.9968521963084847,0.0513,10.4367
0.7433185650993284,0.9878554079154165,0.40191729861210457,-1.8493,-4.7239
0.5172216664284695,0.4827832547506787,0.47646301330662466,1.7996,4.1072
0.8266399885665285,0.9632804686383769,0.5850622406639003,-1.1332,3.9484
0.5761040445905388,0.3334762108872696,0.3682930319072828,-1.3467,-2.8932
0.5209375446619979,0.005143591941706049,0.6607526112462441,-0.8928,-552.4513
0.59739888523653,0.664809258465495,0.14465588782372296,2.755,-20.7508
0.0697441760754609,0.4357765395056437,0.40620975819144356,0.3067,24.5924
0.2921251965127912,0.6268038291184455,0.9752468164258119,0.1171,11.5616
0.9634128912391025,0.7652521788826976,0.5945056517384462,-1.2196,3.576
0.888380734600543,0.8149735676525218,0.4474173701530977,-1.7721,-2.639
0.24024581963698727,0.9212744677811116,0.9062812991844327,2.66,46.3232
0.6771473488637989,0.7475353621945993,0.24939190155959357,-1.0864,-3.9325
0.08060597398885233,0.3649092727532505,0.38932608384604384,0.6552,36.706
0.5152208089181078,0.2733247606800972,0.549005580197453,2.9901,45.8796
0.3470058596541374,0.7058151164452064,0.010015739018457481,1.4298,-222.5444
0.5325139345433758,0.0965852264609231,0.524395478609243,-2.4619,-72.6776
0.6234100328712304,0.6620945849407058,0.9288882529689513,1.0564,15.7752
0.9899957124481922,0.6192313187598228,0.06152525397052505,-1.4919,-68.7393
0.4397598970987567,0.613087583940563,0.7647732150522248,-1.3751,15.3468
0.523081320565957,0.6576653807686812,0.7583345256832166,2.7416,27.3267
0.30870373017007297,0.44063437633947716,0.4313921877235656,-1.961,20.6006
0.853222809775618,0.18988426918131168,0.6262698526255543,1.3253,32.9907
0.9219665570958984,0.8198314044863553,0.8240091572471024,-1.9088,2.6746
0.7174503358582249,0.12387483926275183,0.9640864215195306,2.8796,85.9804
0.16821494926397035,0.18531218745535077,0.2844469881241951,2.7955,64.389
0.4764899242532514,0.2977568224032004,0.177564744598655,2.7261,-14.7501
0.5819636987280263,0.4709244177739678,0.2961797109743882,2.7438,-4.8279
0.8359296841503501,0.5752250321474497,0.9895550150236085,-0.9541,4.8546
0.26554237530370156,0.43391913130447207,0.07268564887680629,-2.648,-108.4084
0.523224238959554,0.12801828832690382,0.5299756760623837,-0.3228,2.0442
0.18293554380448768,0.1531647378196886,0.3368149949921304,1.8959,50.5643
0.30470201514934975,0.6370910130018574,0.18572041779939896,0.9546,1.885
0.07374589109618407,0.9198456922417488,0.8034053512662755,-0.4012,19.1239
0.03272831213377164,0.6123731961708816,0.8511947345829161,2.2224,231.7986
0.7260254394740604,0.9791398771253037,0.5472885963657175,-2.7781,-6.2722
0.9654137487494641,0.7005286469495642,0.8982687079696667,-1.8388,1.7084
0.08560811776475635,0.18559794256322332,0.5136643296608957,2.6538,111.1342
0.571816492782621,0.5703671953136162,0.4163685791958791,0.4873,8.3507
0.9331141917964842,0.2228889841405916,0.7281442266418658,0.4807,17.2812
0.144061740746034,0.3167595370767254,0.6753469738159965,0.9843,32.5153
0.6494211805059311,0.5576510930132876,0.577765059379024,-1.8666,-0.6433
0.1872230956124053,0.31233033290470075,0.7830877092574045,-1.5378,23.6341
0.3204230384450479,0.9731390198599799,0.028759479181570957,2.0374,-104.7946
0.7508932399599828,0.8898414059151307,0.3929031334954929,0.129,9.7217
0.7313134200371587,0.8946992427489642,0.4434110745457146,0.3316,9.0386
0.6927254537658996,0.3487641091584513,0.14823293747317212,0.0023,10.2311
0.20766042589681294,0.5850835833690526,0.11475175275432825,1.5674,-11.9675
0.5062169501214806,0.1591655950850121,0.15138074116468736,0.4644,5.2599
0.9306845791053309,0.6238034004857838,0.586349978537702,2.2695,3.9542
0.17993425753894526,0.26646663809115584,0.3485477178423235,-1.278,21.8167
0.85207946262684,0.9642806115159308,0.5697524681642581,-3.0771,-7.3282
0.23853079891382017,0.7182454636376625,0.6043783087709258,-2.4827,27.2054
0.9839931399171074,0.7788255465066438,0.032908856774931994,2.8667,-131.9033
0.7887666142632557,0.9898556936705243,0.7417370153097724,-1.465,3.8241
0.1993711590681721,0.1623089012716103,0.813993418228645,2.3251,56.898
0.3514363298556525,0.8665523646235176,0.25540134497066813,1.818,-1.3366
0.09432613977418897,0.06586655236462358,0.05065102303619973,-2.7242,-164.8313
0.8956695726740032,0.4169167023860552,0.7149806839318931,-2.9228,-12.5681
0.7753322852651137,0.22617516788112585,0.08241522392330802,-0.3435,-3.3295
0.6588537944833499,0.18131161594513506,0.2183431106023751,-1.5887,-18.2737
0.2553951693582965,0.2774682097442493,0.09142938903991982,-1.6731,-49.2879
0.2708303558668001,0.9474210601514501,0.8672199170124482,-1.4766,19.1335
0.7974846362726882,0.7551078725532219,0.372156245528688,-1.1699,0.0199
0.012862655423753033,0.8959851407343906,0.9695235369866932,2.1546,556.9781
0.7951979419751323,0.055722246035147915,0.11618257261410792,-0.7709,-34.84
0.036872945548092007,0.9922846120874411,0.4976391472313636,2.1305,198.6125
0.19436901529226808,0.41634519217031013,0.9686650450708254,1.9949,43.6846
0.4979276832928398,0.027289612801828844,0.47817999713836024,-1.0779,-118.1613
0.11562098042018015,0.9464209172738962,0.5937902418085561,0.9597,37.2752
0.7931970844647707,0.581083011858837,0.6377164115037917,-0.6535,6.5936
0.010004287551807878,0.4036290898699815,0.5178137072542567,-0.6414,114.6895
0.8153494354723454,0.7115302186026575,0.640721133209329,0.6928,8.4957
0.4936401314849221,0.5276468066866695,0.37802260695378453,0.9421,6.1984
0.27840503072745465,0.5445063580511502,0.3881814279582201,0.195,12.5378
0.28712305273688726,0.5915130732961851,0.0695378451852911,1.9849,-36.2447
0.3628698013434329,0.7865409344192027,0.4346830734010587,-2.5614,21.7506
0.32285265113620126,0.6370910130018574,0.8393189297467449,-0.3004,11.7715
0.5660997570387309,0.6400914416345191,0.6195449992845901,0.1018,10.8419
0.7807631842218095,0.31475925132161736,0.6382887394477035,-2.2545,-13.0625
0.9704158925253681,0.888412630375768,0.81785663185005,2.509,5.2613
0.5976847220237245,0.5199314187741106,0.22163399627986835,-3.0604,-34.7026
0.49406888666571397,0.33004714959279907,0.31506653312347965,-1.365,-3.8547
0.6652851221952265,0.03386198028289755,0.48748032622692805,1.3561,140.7791
0.8865227954837789,0.22960422917559659,0.9198740878523395,0.3423,15.1098
0.15749606974417613,0.6655236462351766,0.9177278580626698,2.1495,54.6987
0.8945262255252251,0.34790684383483356,0.5684647302904564,-1.3631,-2.5049
0.47891953694440476,0.7671095870838691,0.5460008584919158,1.6786,21.6681
0.7779048163498643,0.10830118588369769,0.29188725139504934,-0.6313,-8.7199
0.29598399313991713,0.7491070152878982,0.9762483903276578,0.2634,13.1542
0.09604116049735606,0.7068152593227603,0.5145228215767635,1.9028,74.8012
0.7531799342575389,0.001143020431490227,0.5614537129775361,2.6582,7429.8476
0.9744176075460913,0.6973853407629662,0.5840606667620547,1.837,5.1348
0.8139202515363728,0.257179597085298,0.20818428959793955,1.925,-4.8003
0.27969129626982986,0.7612516073724818,0.8733724424095006,1.3966,26.5183
0.3921680720308704,0.48764109158451213,0.7257118328802403,1.1869,20.112
0.11347720451622129,0.9007001000142878,0.5158105594505651,-1.2193,27.7478
0.652708303558668,0.2983283326189456,0.5398483330948634,0.291,13.4328
0.5296555666714307,0.29247035290755835,0.7654886249821149,0.5164,16.0055
0.776618550807489,0.4746392341763109,0.010444984976391403,0.0088,8.8918
0.9645562383878805,0.6692384626375196,0.024896265560165942,-0.7289,-85.3247
0.6098327854794912,0.5192170310044293,0.7330090141651167,1.4618,19.4254
0.8865227954837789,0.7093870552936132,0.8699384747460295,2.4502,21.5048
0.3831642132342434,0.6895270752964708,0.48061239089998564,-1.8852,18.2673
0.11962269544090326,0.10344334904986435,0.18028330233223633,-2.9,-80.986
0.6285550950407317,0.005857979711387407,0.9449134353984834,1.2038,682.2678
0.7496069744176075,0.4297756822403201,0.040635284017742135,-2.4151,-183.1343
0.6808632270973274,0.025432204600657315,0.5607383030476464,2.1788,288.4943
0.571816492782621,0.5403629089869981,0.6671913006152523,1.2299,17.6686
0.3411462055166499,0.020288612658951377,0.5013592788667905,-1.0884,-164.0523
0.4440474489066743,0.714959279897128,0.45757619115753323,0.0073,10.31
0.3298556524224669,0.5477925417916845,0.2778652167692087,-0.2787,6.9898
0.8753751607831928,0.20288612658951283,0.013449706681928686,2.1787,-252.5118
0.14792053737315997,0.7183883411915988,0.9633710115896408,-0.6622,17.5415
0.6874374732028012,0.8071153021860265,0.6566032336528831,-2.1424,-0.3678
0.6228383592968414,0.01000142877553939,0.36285591644012005,1.7377,576.1228
0.44790624553380015,0.2548935562223175,0.6510230361997424,1.0302,23.4209
0.5799628412176647,0.18102586083726252,0.4857633423951925,-2.9877,-43.4959
0.9839931399171074,0.17716816688098297,0.495635999427672,-3.0182,-45.2196
0.41417750464484776,0.7988284040577225,0.904564315352697,2.3497,28.7311
0.6531370587394598,0.05386483783397633,0.8902561167549006,-1.7297,-94.3742
0.026154066028297895,0.44620660094299197,0.9510659607955358,1.2038,160.0679
0.9248249249678435,0.5549364194884985,0.8584919158677922,1.988,21.9208
0.6258396455623838,0.9382768966995285,0.3096294176563169,-1.6061,-6.6331
0.22752608260683155,0.7586798114016287,0.17413077693518386,-2.7391,-40.9568
0.7324567671859368,0.571795970852979,0.5548719416225496,2.7735,2.1173
0.10890381592110904,0.23846263751964575,0.5146659035627414,0.7641,33.1191
0.5823924539088181,0.23646235176453784,0.022034625840606614,-2.0669,-295.6833
0.25853937401743604,0.4939277039577083,0.669194448418944,0.9563,22.3032
0.8547949121051879,0.20331475925132164,0.2707111174703104,2.6762,53.1161
0.6452765470916106,0.06915273610515787,0.6464444126484474,1.1992,66.7155
0.14277547520365869,0.5507929704243464,0.8261553870367722,-0.7201,18.4651
0.34371873660140057,0.4619231318759823,0.2529689512090427,0.3138,8.2369
0.21580677433185652,0.5886555222174596,0.669051366432966,2.1566,42.7944
0.31213377161640704,0.843977711101586,0.586636142509658,0.8639,19.2683
0.954837787623267,0.023574796399485676,0.5770496494491344,3.1162,442.0703
0.03987423181363442,0.38162594656379495,0.17470310487909568,-0.4089,26.9704
0.3482921251965127,0.21917416773824844,0.3778795249678065,1.8302,37.4498
0.2599685579534086,0.7736819545649378,0.23479753898984113,1.0846,2.7364
0.16635701014720589,0.538219745677954,0.710115896408642,3.035,69.6745
0.601972273831642,0.022431775967995504,0.43496923737301463,2.8632,424.6455
0.40445905388023434,0.8794113444777825,0.7288596365717555,0.0571,10.7161
0.054880663141346264,0.5995142163166167,0.8908284446988124,2.5075,159.1704
0.1259111047591825,0.17373910558651245,0.8530548004006295,1.522,49.6439
0.14620551664999287,0.9735676525217889,0.8200028616397195,-2.8,41.4467
0.2798342146634272,0.8711244463494785,0.032050364859064207,1.2366,-52.6635
0.1939402601114763,0.1520217173881983,0.7135498640721134,2.3222,60.0066
0.9571244819208231,0.16288041148735538,0.3615681785663184,-1.7026,-23.7929
0.06917250250107188,0.8312616088012574,0.6958076978108456,-2.1383,60.5927
0.8477919108189225,0.6260894413487641,0.6680497925311204,-0.8322,5.9285
0.6890095755323711,0.9421345906558081,0.29002718557733576,0.2301,8.9645
0.2330998999571245,0.3267609658522647,0.8025468593504077,-2.3277,26.5108
0.8433614406174075,0.5282183169024146,0.15538703677207033,2.6797,-17.8322
0.6129769901386308,0.22760394342048867,0.21862927457433112,-2.4955,-26.9069
0.7377447477490353,0.7829689955707957,0.40620975819144356,1.6781,3.5294
0.3975989709875662,0.9335619374196313,0.6990985834883388,2.3477,29.4812
0.21637844790624555,0.29961423060437214,0.07383030476463004,2.5277,-45.4855
0.9701300557381736,0.10858694099157024,0.694376877951066,-0.7359,-11.7963
0.304844933542947,0.3701957422488928,0.08513378165688934,-2.0148,-66.781
0.6194083178505074,0.7848264037719674,0.3024753183574188,-1.9818,-11.0777
0.89738459339717,0.2988998428346907,0.8643582772928888,-0.823,1.2881
0.777190224381878,0.5177882554650663,0.7176992416654742,0.3764,12.6234
0.8940974703444333,0.5689384197742535,0.1316354270997281,-1.3215,-22.4272
0.6638559382592539,0.06500928704100595,0.5902131921591072,0.3641,28.4973
0.8093468629412606,0.252036005143592,0.1957361568178566,-0.4748,2.3545
0.3348577961983707,0.5167881125875127,0.06710545142366575,-1.4378,-59.4518
0.7536086894383307,0.2584654950707244,0.9429102875947919,-2.1868,-17.2914
0.7151636415606688,0.03814830690098586,0.00558019745314059,-1.0879,-633.8615
0.11133342861226242,0.6899557079582799,0.5070825583059092,-2.7346,50.2488
0.4083178505073603,0.1841691670238606,0.31706968092717125,0.4427,18.0842
0.09546948692296703,0.1694527789684241,0.33524109314637285,-0.5697,19.9694
0.6358439331141919,0.6345192170310043,0.32865932179138646,-2.4551,-14.0686
0.44933542946977273,0.5235033576225174,0.6036628988410357,2.4918,28.315
0.4497641846505646,0.23603371910272902,0.38503362426670484,-0.2897,6.259
0.7773331427754753,0.4492070295756538,0.4163685791958791,-1.1016,1.6401
0.7271687866228382,0.16045149307043866,0.29947059665188147,-3.0786,-52.2058
0.3560097184507646,0.05972281754536363,0.20861353555587347,2.3883,140.602
0.7074460483064171,0.438491213030433,0.2996136786378595,-1.1345,-2.0719
0.4349006717164498,0.9102728961280184,0.6503076262698526,3.0116,32.8099
0.6810061454909246,0.880125732247464,0.5663185005007868,-0.7112,6.167
0.8527940545948265,0.34347763966280903,0.768207182715696,-0.85,2.1983
0.8429326854366157,0.6806686669524218,0.07025325511518093,2.8757,-56.3156
0.5523795912533944,0.4856408058294042,0.4391186149663756,1.3892,5.106
0.6747177361726455,0.5809401343049008,0.13392473887537548,0.054,9.6003
0.9775618122052308,0.5210744392056008,0.2116182572614107,-2.7585,-32.1821
0.5336572816921539,0.9619945706529505,0.6664758906853627,0.9625,16.1295
0.2725453765899672,0.28646949564223473,0.4907712119044212,-2.3736,24.4388
0.5688152065170786,0.4684954993570511,0.2276434396909428,-0.6585,0.8376
0.14420465913963126,0.7771110158594083,0.8821004435541564,0.8997,30.5787
0.7344576246962984,0.7981140162880411,0.9035627414508514,0.0644,10.5419
0.43947406031156216,0.3426203743391914,0.09987122621261979,0.352,4.5156
0.8587966271259111,0.28061151593084727,0.4859064243811704,2.2669,36.5579
0.5207946262684007,0.2270324332047436,0.5308341679782516,0.5546,18.2124
0.3358582249535516,0.7116730961565938,0.3936185434253827,0.2885,13.0539
0.42260968986708597,0.07458208315473641,0.06066676205465732,-0.5132,-17.2907
0.45562383878805207,0.714959279897128,0.0025754757476033063,-2.4494,-3180.2441
0.718022009432614,0.9721388769824262,0.950350550865646,-2.8084,16.625
0.19036730027154486,0.7312473210458637,0.5717556159679495,-1.3901,22.148
0.4380448763755896,0.28318331190170026,0.777221347832308,-0.4938,4.5777
0.27740460197227385,0.7963994856408059,0.13506939476319924,2.0843,-14.8819
0.06845791053308559,0.03514787826832405,0.7527543282300759,2.1906,213.1045
0.3477204516221238,0.15730818688384057,0.7746458720847045,-2.6113,-43.791
0.25382306702872665,0.6655236462351766,0.1207611961654027,-1.8464,-39.5033
0.6006860082892669,0.9947135305043577,0.13177850908570599,1.7083,-10.8419
0.9575532371016149,0.3394770681525932,0.05451423665760474,-2.5565,-142.4961
0.16421323424324713,0.12701814544934992,0.23122048934039197,-0.2753,3.1974
0.3884521937973417,0.7471067295327902,0.47603376734869074,-1.9993,18.6355
0.6064027440331572,0.3094727818259752,0.6684790384890542,-0.2182,7.9606
0.3118479348292125,0.04414916416630954,0.582200600944341,-0.8035,-48.9857
0.005573817350292998,0.15859408486926713,0.776505937902418,-0.016,14.993
0.37244533371444905,0.3934847835405058,0.4927743597081127,0.6686,16.1013
0.0008575103615834911,0.7502500357193886,0.8981256259836885,-2.8034,5487.6687
0.20751750750321568,0.22774682097442495,0.6440120188868221,-0.16,11.5119
0.5825353723024154,0.4079154164880698,0.6166833595650307,-2.3396,-8.4245
0.5112190938973846,0.04400628661237327,0.7875232508227215,0.0238,12.0178
0.37444619122481076,0.23646235176453784,0.01330662469595073,0.2851,-24.5587
0.22438187794769188,0.11987426775253612,0.10487909572184861,0.6276,0.5089
0.22209518365013586,0.5962280325760823,0.20560881385033625,1.6591,-2.8782
0.5796770044304702,0.03657665380768682,0.8956932322220632,0.2091,28.9116
0.1747891953694441,0.8671238748392629,0.026040921447989696,1.5813,-88.7698
0.35958267829069596,0.7973996285183598,0.2957504650164544,-2.7663,-20.1939
0.9635558096326997,0.47392484640662963,0.6933753040492203,1.8779,23.1577
0.3658710876089754,0.3706243749107016,0.6847903848905423,1.9021,27.1877
0.1336286980134343,0.06400914416345194,0.19673773071970235,-0.2149,-0.678
0.732599685579534,0.4043434776396628,0.07683502647016738,-0.8236,-24.65
0.8976704301843648,0.1281611658808401,0.681642581199027,-1.3111,-23.0555
0.5552379591253394,0.37091013001857415,0.7182715696093862,-1.9268,-6.6635
0.6251250535943977,0.5073581940277183,0.8855344112176278,0.5978,14.0935
0.55781049021009,0.5152164594942135,0.5246816425811991,-2.1059,-3.0552
0.6135486637130199,0.9678525503643378,0.12762913149234512,-0.8517,-11.468
0.08489352579677006,0.7176739534219174,0.6955215338388896,-2.0159,48.9476
0.6447048735172216,0.9848549792827546,0.8700815567320075,2.9685,25.2512
0.7407460340145777,0.8712673239034148,0.11088853913292307,-0.6308,-8.2772
0.2621123338573675,0.7716816688098298,0.2415223923308054,-2.365,-21.6335
0.24982135200800343,0.10558651235890842,0.7629131492345114,-2.5918,-69.6171
0.23095612405316562,0.24817831118731254,0.38546287022463865,-1.5764,21.3677
0.7550378733743033,0.845549364194885,0.4159393332379453,0.7203,7.4372
0.374589109618408,0.9109872838976996,0.7925311203319501,2.9514,35.9085
0.8080605973988852,0.5415059294184885,0.268564887680641,1.3937,1.8049
0.21537801915106475,0.40662951850264323,0.3642867362998997,-1.9215,24.7855
0.7347434614834929,0.627089584226318,0.7593360995850622,-0.7181,6.5279
0.5269401171930828,0.7242463209029861,0.7201316354270997,2.6675,26.7393
0.6631413462912676,0.5026432347478211,0.7003863213621404,2.9499,29.3667
0.9722738316421322,0.5353621945992284,0.6354270997281442,1.0863,16.8643
0.4623410032871232,0.18274039148449778,0.08098440406352836,2.4707,-39.4079
0.5325139345433758,0.55679382768967,0.3475461439404779,1.1177,5.0194
0.013005573817350236,0.8649807115302186,0.8912576906567464,2.3197,591.3252
0.429898527940546,0.45077868266895277,0.4977822292173415,1.4269,21.0666
0.9013863084178932,0.6532361765966566,0.8534840463585636,-1.4667,2.9441
0.4879233957410319,0.13201885983711964,0.8383173558448991,-1.5244,-27.3502
0.3715878233528656,0.8719817116730961,0.5099441980254685,-0.4652,12.2944
0.8416464198942404,0.34747821117302474,0.38560595221061666,-1.3806,-2.6811
0.22824067457481773,0.2828975567938277,0.9788238660752611,-0.306,12.44
0.6890095755323711,0.37948278325475066,0.2871655458577764,-0.9283,-0.2703
0.6048306417035871,0.5366480925846548,0.45328373157819424,1.4852,4.9221
0.39302558239245383,0.9064152021717389,0.9672342252110457,-0.4431,12.0922
0.8858082035157924,0.39434204886412344,0.14980683931892969,1.7225,-8.4616
0.07746176932971277,0.7759679954279182,0.4524252396623264,-2.9817,72.8992
0.10347291696441335,0.8824117731104444,0.9211618257261409,0.8012,35.4645
0.45405173645848224,0.12273181883126166,0.5113750178852482,-1.0434,-17.4425
0.40846076890095756,0.12887555365052156,0.8410359135784804,1.5523,49.4926
0.40917536086894396,0.6620945849407058,0.5358420374874803,-0.2402,11.2122
0.4477633271402029,0.7863980568652664,0.012305050794104988,-2.7818,-724.2313
0.4467628983850222,0.8092584654950707,0.013592788667906641,-0.9854,-224.5387
0.32999857081606404,0.5399342763251895,0.6202604092144799,0.2115,12.3435
0.5610976132628269,0.5049292756108015,0.10416368579195878,-0.315,0.409
0.59739888523653,0.41120160022860414,0.7746458720847045,-2.7334,-11.3919
0.39774188938116345,0.6232318902700384,0.12619831163256545,-1.4482,-27.1222
0.25282263827354584,0.20317188169738537,0.6493060523680068,-1.3357,-11.1526
0.16521366299842793,0.7135305043577653,0.1907282873086278,-1.5273,25.3125
0.9315420894669144,0.7971138734104872,0.264272428101302,-0.4156,5.1365
0.42832642561097617,0.5110730104300616,0.5597367291458005,-2.1551,18.4485
0.4757753322852652,0.35047863980568655,0.28029761053083413,-0.0837,9.2841
0.017578962412462484,0.8658379768538362,0.9389039919874087,-1.46,146.0952
0.8606545662426754,0.4744963566223746,0.8171412219201601,-1.3353,1.0925
0.8284979276832929,0.9271324474924989,0.7946773501216198,1.5358,7.1097
0.45362298127769035,0.9871410201457351,0.9341822864501359,0.925,16.896
0.5638130627411748,0.8502643234747822,0.8168550579482043,1.5897,19.4377
0.02258110618836645,0.6179454207743964,0.20417799399055658,0.9053,141.2799
0.7390310132914106,0.08186883840548648,0.7483187866647589,-1.4871,-48.9201
0.36801486351293416,0.7611087298185455,0.35512948919731,0.4438,8.2219
0.9472631127626125,0.6829547078154021,0.2591214766060953,1.0927,3.3916
0.03115620980420175,0.4160594370624376,0.9193017599084274,-1.0868,67.0329
0.8500786051164786,0.9159879982854695,0.39862641293461143,3.0811,-2.3272
0.07546091181935116,0.4372053150450064,0.7041064529975676,-1.5296,43.2432
0.7158782335286551,0.2854693527646807,0.42810130204607244,-2.6788,-20.298
0.9374017436044018,0.19359908558365485,0.4076405780512232,-2.5253,-32.2053
0.6499928540803201,0.08415487926846693,0.028187151237659136,1.7719,-92.1702
0.6945833928826641,0.2810401485926562,0.5191014451280583,2.1091,34.698
0.2961269115335144,0.423060437205315,0.23064816139648014,-2.3166,-22.4479
0.1279119622695441,0.6318045435062152,0.7518958363142081,-2.9835,48.2571
0.4952122338144919,0.18231175882268907,0.14279582200600938,2.3926,-17.0176
0.8563670144347577,0.14402057436776688,0.8255830590928601,-2.5199,-46.7285
0.7730455909675575,0.42591798828404054,0.400486478752325,2.6665,-0.5841
0.24339002429612694,0.9749964280611516,0.6013735870653885,-1.4516,19.9694
0.5763898813777333,0.9371338762680381,0.41050221777078255,2.0128,2.2729
0.12876947263112765,0.6355193599085585,0.9969952782944627,-0.3328,14.4624
0.6548520794626267,0.8682668952707531,0.16082415223923308,-1.6865,-23.8903
0.2805488066314135,0.9114159165595084,0.5407068250107312,-1.6803,20.01
0.057453194226096904,0.38262608944134874,0.10058663614250962,0.4169,33.8668
