LD,FD,RD,HA,W_L
0.6844889206576126,0.11231780508716771,0.02129179765647332,1.5456,5.0338
0.6118656182987849,0.5205773078022292,0.885681623320949,2.5003,6.3155
0.18255897069335247,0.9909974278365249,0.03286653329522726,-3.0043,-1.9502
0.6789135096497498,0.9704201200342956,0.6786224635610176,2.9502,6.96
0.4653323802716226,0.3376679051157474,0.28608173763932554,-2.3889,0.6057
0.9621157969978558,0.6744784224064019,0.6194627036296085,-1.0935,3.1436
0.8776268763402431,0.6936267505001429,0.27464989997142053,-1.9231,1.0801
0.7985704074338813,0.6093169476993426,0.6134609888539584,3.0769,6.9777
0.822301644031451,0.04158330951700484,0.2602172049156902,-2.9247,-1.7395
0.9885632594710507,0.40668762503572453,0.5290082880823093,2.1985,5.8747
0.015868477483917065,0.9045441554729924,0.8078022292083453,-0.2113,2.271
0.1862759113652609,0.8060874535581594,0.4818519577022007,1.7115,5.1623
0.5621157969978556,0.8701057444984283,0.6564732780794513,0.0253,4.0296
0.7715511079342388,0.12474992855101452,0.9917119176907689,0.0008,2.8852
0.7411007862759114,0.6370391540440127,0.8506716204629894,2.0676,6.0906
0.8863473909935669,0.5513003715347241,0.7210631609031153,-3.1168,1.0115
0.5047891350964975,0.43583881108888256,0.4957130608745357,-1.333,2.3311
0.26104360257326664,0.7900828808230923,0.38925407259216926,1.777,5.2796
0.9725518227305219,0.05001428979708489,0.9914261217490712,2.1691,5.9169
0.4679056468906362,0.30322949414118316,0.27122034867104894,-1.7527,1.2593
0.6288777698355967,0.39982852243498135,0.4602743641040298,-0.6503,2.9153
0.8021443888491779,0.34952843669619893,0.8722492140611604,0.279,3.7598
0.7609721229449606,0.924835667333524,0.32394969991426137,2.3913,6.009
0.9125089349535382,0.1959131180337239,0.3905401543298086,-1.0872,1.7332
0.11979985704074336,0.2732209202629323,0.20348671048871114,-2.2752,-0.1804
0.7353824160114366,0.5661617605030009,0.327236353243784,-2.9538,0.182
0.700929235167977,0.9537010574449843,0.2132037725064304,-2.4719,0.1328
0.6007147962830592,0.25192912260645894,0.5018576736210346,1.3353,4.7607
0.5957112223016439,0.9507002000571593,0.967847956559017,0.122,4.2055
0.04045746962115798,0.4601314661331809,0.10431551871963418,0.3313,3.1682
0.42130092923516793,0.8310945984567021,0.589882823663904,-0.8711,2.7542
0.5256611865618299,0.24707059159759925,0.4975707344955702,-0.2013,2.9627
0.597998570407434,0.06501857673621031,0.026864818519577116,-1.2066,0.7662
0.11179413867047894,0.3232352100600172,0.20963132323521005,0.0879,2.9699
0.2577555396711937,0.19276936267505007,0.5647327807945128,0.5815,3.774
0.5342387419585418,0.8083738210917405,0.9679908545298659,1.0678,4.9587
0.4930664760543245,0.9454129751357531,0.13703915404401268,1.8048,5.2833
0.4588992137240887,0.33252357816518996,0.0030008573878251843,0.2762,3.0188
0.3957112223016441,0.39082595027150613,0.006287510717347844,-1.8833,-0.4479
0.8271622587562544,0.18219491283223777,0.006716204629894307,2.5076,6.6116
0.05289492494639031,0.43626750500142897,0.3406687625035725,0.9514,4.107
0.697784131522516,0.4609888539582738,0.05915975993140904,1.9367,5.5528
0.5798427448177268,0.17890825950271505,0.2507859388396686,-0.3146,2.6301
0.8473195139385274,0.5593026579022579,0.243498142326379,1.1391,4.521
0.7103645461043602,0.805658759645613,0.7417833666761933,-2.0421,2.5693
0.24317369549678347,0.864818519577022,0.19877107745070022,1.3766,4.7571
0.5401000714796284,0.36667619319805655,0.41040297227779376,0.7274,4.2748
0.3831308077197999,0.959988568162332,0.8053729637039155,1.0496,4.6465
0.8483202287348106,0.8552443555301513,0.007002000571591949,-1.5142,0.1504
0.15539671193709792,0.5121463275221492,0.4045441554729924,0.7429,3.9157
0.8368834882058613,0.20234352672192057,0.4847099171191769,0.7451,3.9908
0.5009292351679772,0.42826521863389544,0.5690197199199772,-2.7469,0.8662
0.21715511079342398,0.0458702486424693,0.14161188911117462,-0.7375,1.5777
0.839313795568263,0.704344098313804,0.0941697627893684,0.0353,2.8547
0.6041458184417441,0.7625035724492711,0.621320377250643,0.1207,4.2254
0.5229449606862044,0.6877679336953416,0.025435838811088962,-1.3643,0.513
0.9589706933523947,0.3232352100600172,0.46856244641326095,-1.9601,1.2488
0.43373838456040026,0.40711631894827094,0.7735067162046301,0.1638,3.7772
0.07105075053609722,0.27207773649614175,0.5694484138325236,-1.6821,0.328
0.47305218012866324,0.5967419262646471,0.4535581594741356,2.1561,5.8888
0.29592566118656183,0.041440411546156075,0.2344955701629038,-2.9741,-1.815
0.028020014295925655,0.4648470991711917,0.05958845384395545,1.6888,5.2436
0.3895639742673338,0.28893969705630174,0.8078022292083453,-0.5909,2.6408
0.6431736954967833,0.10160045727350675,0.46899114032580735,2.8106,6.6886
0.9383845604002858,0.683623892540726,0.2209202629322664,3.1005,6.838
0.8305932809149392,0.3020863103743926,0.11017433552443556,0.3596,3.3352
0.6227305218012866,0.7536438982566448,0.5930265790225779,-2.7744,1.4952
0.1473909935668335,0.2935124321234638,0.007716490425835998,2.1065,5.963
0.4413152251608291,0.2722206344669905,0.22063446699056877,1.8325,5.321
0.5571122230164404,0.42955130037153477,0.6143183766790512,0.8748,4.5554
0.4583273766976411,0.6760503000857389,0.5437267790797371,0.4021,4.1415
0.6098641887062186,0.6070305801657617,0.33638182337810807,1.1531,4.6756
0.805289492494639,0.49642755072877964,0.6136038868248073,0.6151,4.439
0.6843459614010008,0.7799371248928265,0.19662760788796796,-1.2923,1.4847
0.7675482487491065,0.380965990282938,0.9088310945984568,-1.0575,2.4314
0.8709077912794854,0.2707916547585024,0.42540725921691913,-2.0039,0.9706
0.6889206576125804,0.5047156330380109,0.7144898542440699,-1.5366,2.3609
0.8354538956397428,0.7257787939411259,0.8496713346670479,2.9256,7.0125
0.29177984274481783,0.34852815090025724,0.22649328379537015,0.8288,4.1301
0.49192280200142957,0.645898828236639,0.24364104029722788,-1.7358,1.1583
0.8697641172265904,0.37525007144898537,0.362532152043441,-2.5754,0.7569
0.8333095067905647,0.21206058873963995,0.7277793655330096,0.4268,3.6224
0.019728377412437492,0.43069448413832534,0.7730780222920834,-1.1969,0.7388
0.6208720514653323,0.8020863103743926,0.08873963989711353,1.1589,4.4142
0.6325947105075054,0.8275221491854815,0.7895112889396971,-0.1516,4.0471
0.848892065761258,0.020148613889682754,0.18133752500714495,-2.8977,-1.9236
0.23959971408148684,0.19376964847099165,0.5537296370391541,-2.6247,-0.1652
0.7248034310221587,0.9649899971420405,0.8786796227493572,2.1022,6.2824
0.503073624017155,0.5503000857387825,0.13775364389825673,-1.1371,1.4269
0.6480343102215869,0.2905115747356387,0.46284652757930844,-1.602,1.5106
0.3226590421729807,0.9912832237782224,0.1786224635610174,-0.6655,2.1906
0.4048606147248034,0.9958559588453845,0.7106316090311517,-2.3308,1.1948
0.5649749821300929,0.3400971706201772,0.25392969419834244,-2.088,0.7954
0.21501072194424597,0.12003429551300371,0.08202343526721922,-1.83,0.1869
0.9110793423874195,0.19762789368390976,0.5824521291797657,1.5906,5.0178
0.2012866333095068,0.9436981994855674,0.9577022006287512,1.1117,4.4355
0.0018584703359543209,0.9219777079165478,0.2915118605315805,0.2971,3.0506
0.6267333809864188,0.6433266647613604,0.698913975421549,-0.2561,3.9358
0.9835596854896356,0.3798228065161474,0.35895970277222067,2.175,5.8018
0.6436025732666191,0.48156616176050304,0.7336381823378109,-0.6137,3.1934
0.8118656182987847,0.8873963989711348,0.16218919691340394,1.6533,5.0844
0.10936383130807725,0.48771077450700195,0.5588739639897115,1.8172,5.3164
0.24374553252323083,0.9912832237782224,0.4859959988568163,0.7818,4.1037
0.5322373123659756,0.023435267219205524,0.4509859959988569,-1.1874,0.7755
0.7952823445318085,0.3732494998571021,0.2982280651614748,-0.2971,2.9973
0.5658327376697642,0.36996284652757927,0.006001714775650258,2.8104,7.1015
0.7315225160829164,0.19191197484995715,0.7213489568448128,1.8399,5.3227
0.7177984274481772,0.76264647042012,0.12317805087167766,-0.4286,2.3077
0.21243745532523228,0.3170905973135182,0.23806801943412415,2.2645,5.8389
0.6370264474624732,0.12403543869677047,0.4562732209202629,-1.8055,0.4737
0.8993566833452467,0.617462132037725,0.11731923406687628,0.7376,3.8577
0.4689063616869191,0.9055444412689339,0.11346098885395828,0.8359,3.9855
0.1732666190135812,0.9086881966276078,0.2113460988853959,0.3187,3.4088
0.7229449606862044,0.9855673049442698,0.9667047727922264,-0.3649,4.0949
0.6598999285203717,0.07745070020005718,0.08330951700485856,1.2009,4.472
0.33509649749821313,0.520720205773078,0.9724206916261791,-2.1268,1.1178
0.24160114367405283,0.8205201486138897,0.9308373821091742,-2.9088,-0.226
0.3632594710507505,0.9597027722206345,0.8846813375250073,-1.3754,2.0345
0.09120800571837029,0.5444412689339813,0.8768219491283225,2.1833,5.8435
0.818155825589707,0.6321806230351529,0.8185195770220064,0.475,4.6209
0.7812723373838455,0.9275507287796515,0.6111746213203773,1.8529,5.8467
0.8999285203716942,0.058588168048013756,0.6490425835953129,2.246,6.0072
0.0661901358112938,0.36867676478994005,0.5068591026007432,0.6461,3.6696
0.2034310221586848,0.947699342669334,0.3275221491854816,-0.6951,2.2399
0.7528234453180842,0.7706487567876538,0.715918833952558,-0.4421,4.0076
0.881772694781987,0.27207773649614175,0.35281509002572176,2.9141,6.5843
0.3918513223731237,0.7470705915975994,0.7277793655330096,-1.9799,1.5065
0.8664760543245174,0.7539296941983423,0.6986281794798515,2.3835,6.4846
0.6050035739814152,0.06058873963989708,0.07130608745355815,-0.1143,2.5525
0.25017869907076484,0.5347242069162619,0.6140325807373537,-2.87,-0.1314
0.23759828448892073,0.45070020005715916,0.6579022577879394,-2.3336,0.4277
0.35225160829163693,0.9764218348099457,0.9564161188911118,0.412,3.9082
0.40343102215868476,0.9982852243498143,0.9341240354386968,-1.8005,1.7371
0.12365975696926379,0.17633609602743638,0.18776793369534162,-2.6833,-0.6995
0.8709077912794854,0.03143755358673905,0.266504715633038,-0.3615,2.0899
0.3944245889921373,0.6147470705915975,0.6430408688196627,-2.2334,1.253
0.22887776983559693,0.5573020863103744,0.9416976278936839,2.6959,6.3487
0.12008577555396716,0.8030865961703343,0.09016861960560163,2.5491,6.3564
0.9591136526090065,0.7206344669905688,0.2690768791083167,-2.8014,0.0512
0.9503931379556827,0.29365533009431255,0.7886539011146041,3.096,6.7837
0.458470335954253,0.6936267505001429,0.8386681909116891,-2.2252,1.515
0.46476054324517524,0.49971420405830247,0.5245784509859961,0.563,4.3167
0.35639742673338093,0.3238068019434124,0.7392112032009146,-2.5004,0.6605
0.031879914224446027,0.07816519005430123,0.5330094312660761,1.1386,4.3915
0.701215153681201,0.20277222063446698,0.9459845670191482,1.5177,4.9321
0.8241601143674053,0.8282366390397257,0.16547585024292655,1.2236,4.5399
0.09192280200142966,0.21920548728208067,0.1220348671048872,-1.1547,1.1906
0.13909935668334528,0.027150614461274647,0.40040011431837674,0.9087,4.0393
0.7849892780557541,0.4957130608745356,0.11331809088310951,0.997,4.2037
0.11636883488205862,0.6907687910831667,0.5664475564446986,-0.987,1.5326
0.7262330235882772,0.3236639039725635,0.5440125750214347,0.5708,4.018
0.8458899213724089,0.14204058302372102,0.8023721063160905,2.5106,6.2019
0.44946390278770554,0.4461274649899971,0.5955987424978566,1.1555,4.8718
0.3339528234453182,0.03358102314947131,0.6731923406687625,3.1025,7.394
0.6274481772694782,0.9958559588453845,0.6126036010288654,1.9696,5.9573
0.9046461758398856,0.49114032580737366,0.15118605315804523,-0.991,1.674
0.5179413867047891,0.6100314375535868,0.17976564732780798,1.0144,4.291
0.2188706218727663,0.914832809374107,0.5204344098313805,0.4565,3.672
0.26261615439599717,0.5458702486424694,0.37639325521577605,2.7563,6.4065
0.18098641887062183,0.8483852529294086,0.033438125178622546,2.0258,5.7475
0.20042887776983553,0.29708488139468425,0.06859102600743078,1.8186,5.3644
0.8514653323802717,0.2670763075164333,0.6711917690768792,-0.9005,2.2174
0.2923516797712652,0.17633609602743638,0.3588168048013719,-2.0544,0.4428
0.35353824160114367,0.8405258645327237,0.16533295227207778,-1.3522,1.2731
0.932094353109364,0.7410688768219492,0.8352386396113176,-2.2108,2.5199
0.497927090779128,0.5357244927122036,0.9314089739925693,-1.72,2.1587
0.5865618298784847,0.9957130608745356,0.2910831666190341,-0.5853,2.6535
0.7834167262330236,0.9895684481280366,0.5318662474992856,-0.3155,3.6245
0.9708363116511796,0.8852529294084025,0.5694484138325236,2.8653,6.7275
0.8045746962115796,0.2770791654758502,0.36024578450986,-0.6178,2.5729
0.4864903502501787,0.4186910545870248,0.6124607030580167,-2.5782,0.9978
0.8716225875625447,0.34095455844527,0.38396684767076306,0.734,4.2307
0.9218012866333096,0.35095741640468703,0.9832809374106888,-1.0376,2.3524
0.5958541815582559,0.010717347813661016,0.13846813375250078,-1.8074,-0.2906
0.39513938527519654,0.00400114318376682,0.2276364675621606,-2.5607,-1.562
0.09864188706218724,0.2570734495570163,0.8773935410117177,0.4021,3.3719
0.8719085060757683,0.5657330665904544,0.6757645041440412,-1.1882,2.8918
0.9115082201572553,0.8776793369534154,0.9086881966276081,-2.3748,2.816
0.09721229449606861,0.06701914832809375,0.10060017147756506,1.1784,4.4405
0.05289492494639031,0.23020863103743927,0.2569305515861675,0.4189,3.3192
0.019156540385990017,0.6171763360960275,0.04572735067162054,-3.0948,-2.2439
0.8544674767691207,0.24707059159759925,0.5730208631037439,2.6882,6.3318
0.16082916368834876,0.9038296656187482,0.2540725921691912,-1.9518,0.4878
0.6453180843459614,0.8929694198342385,0.23692483566733358,-0.8767,2.1396
0.34953538241601156,0.3405258645327236,0.40797370677336386,1.7993,5.3801
0.24117226590421736,0.6406116033152328,0.49356959131180334,1.8648,5.369
0.9601143674052894,0.6043155187196342,0.5958845384395541,2.7428,6.6483
0.9625446747676911,0.6076021720491568,0.563732494998571,0.3072,4.3004
0.9263759828448892,0.04658473849671335,0.13046584738496725,-1.2268,0.8492
0.5043602573266619,0.8199485567304944,0.7927979422692197,2.0513,5.8569
0.3678341672623302,0.216633323806802,0.17404972849385547,2.9752,6.7469
0.4960686204431737,0.9349814232637897,0.29179765647327804,-1.6397,1.4733
0.4630450321658327,0.4308373821091741,0.2623606744784225,0.1303,3.3868
0.24860614724803431,0.12832237782223488,0.4188339525578737,-2.9267,-0.9891
0.05675482487491068,0.658902543583881,0.5793083738210918,1.7787,5.3249
0.6518942101501071,0.026721920548728184,0.8711060302943698,-2.2372,-0.8304
0.5815582558970693,0.40511574735638756,0.5451557587882252,0.1969,3.8064
0.005718370264474637,0.9657044869962846,0.2675050014289798,-0.125,2.3777
0.2833452466047176,0.8935410117176336,0.7293512432123463,2.8276,6.4846
0.33195139385275196,0.5801657616461845,0.698199485567305,-2.5211,0.6761
0.8780557541100786,0.6308945412975137,0.7154901400400113,1.2537,5.3324
0.4503216583273768,0.40811660474421263,0.8213775364389826,2.0731,5.7477
0.2853466761972838,0.5048585310088597,0.7762217776507574,1.754,5.2738
0.11336669049320947,0.8128036581880537,0.5111460417262076,2.4867,6.219
0.6807719799857039,0.026864818519577005,0.4298370963132324,-0.4414,1.95
0.8333095067905647,0.817947985138611,0.7589311231780509,-0.1192,4.4061
0.6321658327376698,0.906258931123178,0.33895398685338674,-2.8721,0.3289
0.37240886347391,0.14446984852815092,0.7079165475850244,3.0072,6.8437
0.9209435310936382,0.6907687910831667,0.29179765647327804,-0.4083,2.8544
0.4094353109363831,0.6240354386967705,0.15718776793369538,0.4444,3.5361
0.6130092923516797,0.6677622177765076,0.9096884824235496,2.0804,6.0604
0.823445318084346,0.5337239211203201,0.20677336381823375,0.1365,3.2599
0.4832022873481058,0.6874821377536439,0.9942840811660476,2.7638,6.5277
0.6384560400285919,0.3791083166619035,0.6153186624749929,-2.9515,0.4354
0.9290922087205147,0.6157473563875392,0.0034295513003715916,-2.257,-1.0768
0.44231593995711227,0.8653901114604171,0.2969419834238355,-2.7079,0.301
0.6311651179413866,0.5192912260645899,0.5801657616461846,2.6438,6.4519
0.5295210864903503,0.28365247213489564,0.239639897113461,-1.3923,1.5437
0.5857040743388136,0.38696770505858813,0.1954844241211775,2.2693,5.8495
0.470192994996426,0.15290082880823086,0.380965990282938,1.1993,4.4999
0.10764832022873483,0.5141468991140327,0.028436696198914035,-2.7062,-1.5382
0.5107934238741959,0.4222635038582453,0.6663332380680194,1.8361,5.5224
0.6498927805575412,0.5777364961417549,0.36810517290654476,-2.7807,0.5645
0.6534667619728378,0.4672763646756216,0.8715347242069165,-0.2478,3.5156
0.9941386704789135,0.9582737925121464,0.6030294369819948,-3.0592,1.2678
0.30450321658327373,0.7179194055444412,0.2997999428408118,-0.7514,2.4956
0.47491065046461767,0.830951700485853,0.9152615032866533,1.3285,5.0979
0.8673338098641887,0.7062017719348385,0.47956559016861977,-0.7647,3.0384
0.6334524660471765,0.7439268362389254,0.4578450985996,0.2883,4.0262
0.6487491065046462,0.1993426693340955,0.8631037439268363,2.0841,5.6223
0.4260185847033596,0.8062303515290082,0.15961703343812528,-2.3007,0.0363
0.25918513223731243,0.615318662474993,0.31251786224635625,-2.8621,-0.0722
0.3912794853466762,0.5405830237210631,0.7697913689625608,-1.4196,2.0881
0.20686204431736954,0.86024578450986,0.5505858816804802,-2.3903,0.1963
0.4550393137955683,0.7113460988853958,0.34281223206630473,-1.2018,2.1476
0.4030021443888492,0.5911689054015433,0.3448128036581881,1.4828,5.0442
0.6694781987133667,0.7186338953986852,0.884824235495856,0.3586,4.6045
0.14338813438170117,0.24564161188911116,0.4398399542726493,2.0409,5.5888
0.1902787705503931,0.7476421834809946,0.2647899399828523,-2.0671,0.5019
0.0950679056468906,0.5624464132609317,0.020720205773078038,-2.7604,-1.7027
0.0823445318084346,0.7207773649614176,0.4045441554729924,-1.6551,0.4363
0.026733380986418864,0.6201771934838526,0.0533009431266076,0.1569,2.8756
0.26547533952823454,0.26250357244927125,0.1468991140325807,1.9199,5.4289
0.05032165832737673,0.44698485281509004,0.7470705915975993,2.1435,5.8784
0.719085060757684,0.6077450700200057,0.25007144898542444,3.0909,6.7992
0.30450321658327373,0.658330951700486,0.685910260074307,-0.5253,2.762
0.19199428162973553,0.8355244355530153,0.15790225778793954,0.3687,3.441
0.131951393852752,0.567590740211489,0.9029722777936555,-2.4878,-0.3821
0.424588992137241,0.5138611031723349,0.4151186053158046,3.1317,6.8426
0.5877055039313797,0.07459274078308087,0.11746213203772504,-0.9047,1.4618
0.9772694781987132,0.9534152615032866,0.2737925121463276,-1.9391,1.058
0.8345961401000714,0.4558445270077165,0.5205773078022292,0.5321,4.2655
0.025303788420300233,0.5195770220062875,0.6617605030008575,-0.9614,1.1375
0.9791279485346678,0.1488996856244641,0.8965418691054587,1.0283,4.2752
0.8699070764832024,0.44355530151471856,0.35810231494712774,-1.0009,2.4155
0.9329521086490349,0.6940554444126893,0.5097170620177195,-0.5471,3.3395
0.47105075053609724,0.9221206058873964,0.4881394684195486,2.8686,6.6191
0.24002859185132241,0.33638182337810807,0.8338096599028295,1.9286,5.4433
0.29349535382416014,0.680480137182052,0.7317805087167764,-2.9697,-0.0096
0.8077197998570409,0.5880251500428694,0.4875678765361532,2.1898,5.9681
0.47934238741958546,0.17019148328093736,0.8759645613032296,-1.4751,1.14
0.7153681200857755,0.23420977422120604,0.08459559874249789,-3.0024,-1.4482
0.20471765546819154,0.48113746784795663,0.41583309517004863,2.7148,6.3888
0.8964974982130092,0.4635610174335524,0.4778508145184338,1.4974,5.2454
0.6471765546819157,0.3759645613032295,0.8386681909116891,1.1168,4.704
0.5012151536812008,0.5147184909974278,0.7040583023721063,1.1479,4.9699
0.48177269478198703,0.3360960274364104,0.4211203200914547,-2.7592,0.4371
0.4527519656897784,0.5703058016576166,0.12317805087167766,-3.0517,-1.1947
0.1706933523945675,0.4269791368962561,0.8606744784224065,-2.8809,-0.63
0.30836311651179416,0.42283509574164047,0.5660188625321522,1.2094,4.6933
0.3595425303788421,0.3732494998571021,0.03772506430408695,-0.9793,1.1747
0.48992137240886346,0.31537582166333245,0.8346670477279223,-2.9494,0.1268
0.6816297355253753,0.7837953701057446,0.8628179479851388,2.1124,6.2112
0.15325232308791992,0.3270934552729352,0.47327807945127176,2.4432,6.0997
0.948820586132952,0.3659617033438126,1.0,2.5889,6.2471
0.3748391708363117,0.48113746784795663,0.8458130894541298,-2.5334,0.856
0.7692637598284489,0.77350671620463,0.47999428408116607,2.7642,6.5248
0.6610436025732667,0.05830237210631606,0.9802800800228637,-3.0493,-1.7584
0.6526090064331667,0.21477565018576739,0.31966276078879696,0.5906,3.8253
0.49463902787705505,0.1521863389539868,0.5025721634752788,2.9434,6.7451
0.5183702644746248,0.7612174907116319,0.8995427264932838,-1.1223,2.8074
0.1365260900643317,0.9014004001143184,0.3232352100600172,0.0053,2.9213
0.5123659756969264,0.9575593026579022,0.3858245212917978,-0.9666,2.5424
0.007576840600428902,0.6147470705915975,0.4429837096313233,-0.5398,1.7176
0.9891350964974981,0.4379822806516148,0.5227207773649616,-0.6808,2.9983
0.2358827734095783,0.4034009717062018,0.02743641040297229,-3.037,-2.0595
0.5984274481772693,0.19562732209202627,0.6368962560731639,-1.1039,1.7116
0.9666904932094353,0.3971134609888539,0.4918548156616176,-2.525,0.9612
0.36497498213009283,0.20377250643040867,0.4168333809659903,2.1571,5.7106
0.8476054324517512,0.9545584452700772,0.19677050585881684,2.8,6.4996
0.24403145103645463,0.5425835953129465,0.8822520720205773,0.1571,3.3735
0.43416726233023584,0.346384681337525,0.2286367533581024,-2.3757,0.3315
0.7282344531808433,0.05158616747642186,0.733495284366962,-0.2594,2.3118
0.6594710507505361,0.22249214061160327,0.8576736210345814,-2.6059,0.0237
0.23674052894924946,0.493855387253501,0.935410117176336,2.0826,5.6234
0.3985704074338814,0.5573020863103744,0.4837096313232352,1.9103,5.5674
0.9932809149392423,0.4644184052586453,0.0840240068591026,-0.3617,2.2696
0.014581844174410274,0.18090883109459843,0.3708202343526722,-1.0321,0.9679
0.7401000714796284,0.44012575021434697,0.16676193198056588,-2.3078,0.0696
0.6075768406004289,0.013432409259788503,0.15204344098313805,-2.2201,-0.9227
0.064903502501787,0.8688196627607888,0.05030008573878253,1.705,5.2268
0.06004288777698363,0.5907402114889969,0.5965990282937983,0.2752,3.1205
0.6323087919942816,0.24478422406401834,0.19176907687910838,-1.4623,1.2546
0.05389563974267336,0.7467847956559016,0.04744212632180628,-1.6333,0.2473
0.03931379556826309,0.03143755358673905,0.002143469562732203,0.5701,3.4942
0.13309506790564696,0.6114604172620749,0.7280651614747071,1.1296,4.3943
0.8904932094353109,0.2943698199485567,0.2607887967990855,0.9016,4.2713
0.48220157255182283,0.3606744784224064,0.6601886253215206,-2.478,0.852
0.45346676197283775,0.00657330665904543,0.5543012289225493,-2.4381,-1.3378
0.6621872766261616,0.959988568162332,0.6378965418691056,-2.9052,1.5406
0.90421729807005,0.8553872535010002,0.9168333809659903,-2.6504,2.5121
0.2724803431022158,0.8230923120891683,0.2563589597027722,1.26,4.6786
0.9721229449606863,0.1281794798513861,0.9112603601028866,-2.4114,-0.3062
0.14395997140814865,0.37239211203200917,0.43355244355530165,1.2271,4.5295
0.5053609721229451,0.8919691340382968,0.1661903400971707,-1.53,1.0517
0.48162973552537525,0.8469562732209203,0.780365818805373,2.0891,5.8602
0.3701215153681201,0.3360960274364104,0.36238925407259215,2.5481,6.1856
0.4050035739814153,0.03801086024578454,0.8415261503286655,-2.7963,-1.5808
0.6344531808434595,0.1979136896256073,0.14718490997427847,-0.7288,1.9973
0.689492494639028,0.413975421549014,0.24435553015147193,3.0741,6.7849
0.6154395997140816,0.9321234638468135,0.1773363818233782,2.1602,5.7221
0.1602573266619014,0.8130894541297514,0.8793941126036011,-1.6218,0.9058
0.305360972122945,0.1258931123178051,0.7302086310374394,2.0279,5.5849
0.6124374553252323,0.23506716204629896,0.012146327522149225,2.6894,6.8723
0.2946390278770551,0.9997142040583024,0.8603886824807088,0.6872,4.0883
0.40357398141529666,0.1849099742783653,0.839382680765933,0.3022,3.4135
0.04160114367405293,0.8230923120891683,0.005858816804801437,1.6265,5.1964
0.7545389563974267,0.7759359817090598,0.47442126321806233,-2.7327,1.0734
0.22158684774839177,0.9305515861674766,0.9072592169191198,-1.6905,1.1124
0.5278055754110078,0.5651614747070591,0.00485853100885969,-1.7752,-0.2859
0.21543959971408144,0.46999142612174905,0.3875392969419835,3.1124,6.8576
0.5855611150822015,0.13518148042297795,0.47542154901400413,3.0396,6.9076
0.4679056468906362,0.7815090025721635,0.8275221491854816,2.1901,5.9419
0.5505360972122945,0.37625035724492717,0.12660760217204914,-1.6402,0.708
0.24631879914224453,0.03015147184909972,0.09902829379822808,-0.3585,2.09
0.5631165117941387,0.26636181766218925,0.3262360674478423,-0.4848,2.6915
0.770264474624732,0.25864532723635325,0.9605601600457274,1.2769,4.7005
0.887205146533238,0.2599314089739926,0.9376964847099172,-3.0095,-0.2385
0.38598999285203717,0.073020863103744,0.5555873106601886,-2.258,-0.4849
0.6496068620443174,0.40225778793941125,0.7517862246356104,-2.4375,1.0735
0.15668334524660477,0.8000857387825092,0.02972277793655337,0.9773,4.1448
0.39756969263759834,0.028865390111460387,0.5360102886539012,2.2617,6.1244
0.192566118656183,0.20162903686767653,0.33595312946556166,2.1041,5.6477
0.8501786990707649,0.189768505287225,0.05315804515575884,-0.0227,2.6669
0.4324517512508935,0.8325235781651902,0.2622177765075736,2.9062,6.5793
0.82759113652609,0.9909974278365249,0.952414975707345,1.744,6.1763
0.6178699070764833,0.8032294941411832,0.5900257216347529,-0.7296,3.395
0.3569692637598285,0.9189768505287225,0.006001714775650258,0.1384,2.8022
0.5189421015010722,0.881823378108031,0.10560160045727351,-2.2701,-0.2688
0.43402430307362394,0.2853672477850814,0.15890254358388112,-0.2654,2.6326
0.7102215868477484,0.9828522434981423,0.8611031723349529,0.3824,4.7253
0.8800571837026447,0.1503286653329523,0.8020863103743929,-1.0258,1.6255
0.4869192280200143,0.6264647042012003,0.5913118033723921,1.6732,5.4591
0.45604002859185144,0.6457559302657901,0.37296370391540457,-1.9701,1.4421
0.9358112937812724,0.00657330665904543,0.4529865675907402,-0.5943,1.6258
0.5432451751250893,0.8465275793083739,0.14832809374106892,2.9638,6.7798
0.8804860614724803,0.7334952843669621,0.40840240068591027,-2.7995,0.7265
0.3572551822730522,0.5667333523863961,0.26007430694484135,-0.0667,3.1539
0.2916368834882058,0.47570734495570166,0.6521863389539868,-1.9791,1.092
0.7278055754110078,0.21649042583595313,0.05515861674764222,-2.9846,-1.6946
0.24746247319513948,0.38725350100028577,0.5172906544727066,0.3822,3.644
0.07691208005718375,0.5660188625321522,0.37439268362389266,-1.9169,0.0301
0.44460328806290217,0.9121177479279795,0.4409831380394399,0.0864,3.7821
0.3634024303073624,0.4932837953701057,0.8949699914261218,1.3381,4.9169
0.3917083631165118,0.9911403258073735,0.6334667047727922,1.4935,5.1248
0.9718370264474625,0.5198628179479851,0.19662760788796796,2.7253,6.4077
0.4218727662616155,0.10388682480708766,0.037439268362389255,-1.9279,-0.2676
0.1818441744102931,0.9984281223206631,0.002143469562732203,1.7515,5.4098
0.9721229449606863,0.5934552729351245,0.3828236639039726,-1.377,2.1025
0.7146533238027162,0.014718490997427891,0.7640754501286082,0.4823,3.3654
0.9735525375268048,0.4899971420405831,0.10631609031151767,-1.6169,0.6286
0.3067905646890636,0.3343812517862247,0.5640182909402687,-1.6655,1.5054
0.7282344531808433,0.7693626750500143,0.16504715633038014,-0.8342,1.9287
0.20100071479628312,0.5901686196056016,0.6829094026864819,0.4037,3.572
0.9269478198713366,0.7422120605887396,0.905544441268934,-1.536,3.1168
0.6444603288062902,0.6233209488425263,0.4038296656187482,-1.5685,1.9783
